time,open,close,SMA_5,SMA_10,SMA_20
2009-07-28 21:00:00,1.64878,1.6428599999999998,1.6458879999999994,1.6444989999999993,1.6355224999999993
2009-07-29 21:00:00,1.6429,1.6379700000000001,1.6439119999999996,1.6449449999999994,1.6359859999999995
2009-07-30 21:00:00,1.63802,1.64936,1.6452259999999996,1.6466329999999996,1.6377579999999994
2009-07-31 21:00:00,1.6494400000000002,1.67137,1.6500559999999997,1.6482929999999996,1.6409669999999994
2009-08-02 21:00:00,1.67137,1.67218,1.6547479999999997,1.6509259999999997,1.6428949999999993
2009-08-03 21:00:00,1.6721099999999998,1.69287,1.6647499999999997,1.6553189999999998,1.6464814999999995
2009-08-04 21:00:00,1.6929,1.69392,1.6759399999999995,1.6599259999999998,1.6501279999999994
2009-08-05 21:00:00,1.69386,1.69888,1.6858439999999995,1.6655349999999998,1.6539339999999996
2009-08-06 21:00:00,1.6988400000000001,1.6782400000000002,1.6872179999999997,1.6686369999999997,1.6563019999999995
2009-08-07 21:00:00,1.6781400000000002,1.66831,1.6864439999999994,1.6705959999999997,1.6575974999999996
2009-08-08 21:00:00,1.6684599999999998,1.6684599999999998,1.6815619999999996,1.6731559999999999,1.6588274999999997
2009-08-09 21:00:00,1.6684599999999998,1.6675099999999998,1.6762799999999995,1.67611,1.6605274999999995
2009-08-10 21:00:00,1.6674,1.6482299999999999,1.6661499999999996,1.675997,1.6613149999999994
2009-08-11 21:00:00,1.6482900000000003,1.64792,1.6600859999999997,1.673652,1.6609724999999993
2009-08-12 21:00:00,1.6479599999999999,1.6481,1.6560439999999996,1.6712439999999997,1.6610849999999995
2009-08-13 21:00:00,1.6480700000000001,1.6582299999999999,1.6539979999999996,1.6677799999999998,1.6615494999999996
2009-08-14 21:00:00,1.6583599999999998,1.6542,1.6513359999999995,1.663808,1.6618669999999998
2009-08-16 21:00:00,1.65346,1.65103,1.6518959999999996,1.659023,1.6622789999999998
2009-08-17 21:00:00,1.6502,1.6348200000000002,1.6492759999999997,1.6546809999999996,1.6616589999999998
2009-08-18 21:00:00,1.63484,1.65583,1.6508219999999998,1.6534329999999997,1.6620144999999997
2009-08-19 21:00:00,1.65577,1.65294,1.6497639999999998,1.651881,1.6625184999999998
2009-08-20 21:00:00,1.6530599999999998,1.65071,1.649066,1.6502009999999998,1.6631554999999998
2009-08-21 21:00:00,1.65068,1.6510200000000002,1.6490639999999999,1.65048,1.6632384999999998
2009-08-23 21:00:00,1.65057,1.65052,1.6522039999999998,1.65074,1.6621959999999998
2009-08-24 21:00:00,1.6502,1.64168,1.6493739999999995,1.6500980000000003,1.6606709999999996
2009-08-25 21:00:00,1.6417599999999999,1.6349799999999999,1.6457819999999994,1.6477730000000002,1.6577764999999995
2009-08-26 21:00:00,1.63501,1.62497,1.6406339999999993,1.6448500000000004,1.6543289999999995
2009-08-27 21:00:00,1.62506,1.62842,1.6361139999999992,1.6425890000000003,1.6508059999999998
2009-08-28 21:00:00,1.6285399999999999,1.62695,1.6313999999999993,1.6418020000000002,1.6482414999999997
2009-08-31 21:00:00,1.62665,1.62875,1.628813999999999,1.639094,1.6462634999999994
2009-09-01 21:00:00,1.6291799999999999,1.61589,1.624995999999999,1.635389,1.6436349999999993
2009-09-02 21:00:00,1.61585,1.6273799999999998,1.6254779999999989,1.6330559999999998,1.6416284999999995
2009-09-03 21:00:00,1.62734,1.63192,1.6261779999999988,1.6311459999999998,1.6408129999999996
2009-09-04 21:00:00,1.63198,1.6392400000000003,1.6286359999999989,1.6300179999999997,1.6403789999999998
2009-09-05 21:00:00,1.6392,1.6392,1.6307259999999988,1.6297699999999995,1.6399339999999998
2009-09-06 21:00:00,1.6388599999999998,1.6390900000000002,1.6353659999999988,1.6301809999999997,1.638977
2009-09-07 21:00:00,1.6393900000000001,1.63499,1.6368879999999986,1.6311829999999996,1.6380164999999998
2009-09-08 21:00:00,1.63504,1.6490599999999997,1.6403159999999986,1.6332469999999997,1.6379179999999998
2009-09-09 21:00:00,1.6487599999999998,1.65481,1.6434299999999986,1.6360329999999998,1.6389174999999998
2009-09-10 21:00:00,1.6547599999999998,1.6651599999999998,1.6486219999999985,1.6396739999999999,1.6393839999999997
2009-09-11 21:00:00,1.66508,1.6658,1.6539639999999984,1.6446649999999998,1.6400269999999995
2009-09-12 21:00:00,1.6659099999999998,1.6659099999999998,1.6601479999999984,1.6485179999999997,1.6407869999999996
2009-09-13 21:00:00,1.66862,1.66815,1.6639659999999985,1.6521409999999996,1.6416434999999996
2009-09-14 21:00:00,1.66819,1.6584,1.6646839999999987,1.6540569999999994,1.6420374999999996
2009-09-15 21:00:00,1.65842,1.64885,1.6614219999999986,1.6550219999999995,1.6423959999999997
2009-09-16 21:00:00,1.64867,1.64904,1.6580699999999986,1.6560169999999996,1.6430989999999999
2009-09-17 21:00:00,1.64894,1.6452,1.6539279999999983,1.6570379999999996,1.6441104999999996
2009-09-18 21:00:00,1.64516,1.62714,1.6457259999999985,1.6548459999999996,1.6440464999999995
2009-09-20 21:00:00,1.62632,1.6225399999999999,1.6385539999999985,1.6516189999999995,1.6438259999999996
2009-09-21 21:00:00,1.62258,1.6217,1.6331239999999987,1.6472729999999995,1.6434734999999996
2009-09-22 21:00:00,1.62188,1.63581,1.6304779999999988,1.6442739999999993,1.6444694999999996
2009-09-23 21:00:00,1.6359700000000001,1.63405,1.6282479999999986,1.6410879999999992,1.6448029999999996
2009-09-24 21:00:00,1.63411,1.60638,1.6240959999999987,1.6349109999999993,1.6435259999999996
2009-09-25 21:00:00,1.60647,1.5951,1.6186079999999987,1.6285809999999992,1.6413189999999998
2009-09-26 21:00:00,1.5951899999999999,1.59523,1.6133139999999986,1.6232189999999993,1.6391204999999995
2009-09-27 21:00:00,1.59609,1.5967799999999999,1.6055079999999986,1.6179929999999991,1.6370049999999996
2009-09-28 21:00:00,1.59667,1.5883200000000002,1.5963619999999987,1.6123049999999992,1.6346714999999996
2009-09-29 21:00:00,1.58822,1.59616,1.5943179999999988,1.6092069999999992,1.6320264999999996
2009-09-30 21:00:00,1.59625,1.59818,1.5949339999999987,1.606770999999999,1.6291949999999997
2009-10-01 21:00:00,1.5983,1.59556,1.5949999999999986,1.604156999999999,1.6257149999999996
2009-10-02 21:00:00,1.59552,1.5947,1.5945839999999987,1.600045999999999,1.6221599999999996
2009-10-03 21:00:00,1.59474,1.59479,1.5958779999999986,1.5961199999999989,1.6186039999999995
2009-10-04 21:00:00,1.59479,1.5945,1.5955459999999984,1.594931999999999,1.6149214999999995
2009-10-05 21:00:00,1.5943,1.59356,1.5946219999999984,1.594777999999999,1.6116794999999997
2009-10-06 21:00:00,1.59353,1.59219,1.5939479999999986,1.594473999999999,1.6088464999999996
2009-10-07 21:00:00,1.59223,1.59702,1.5944119999999988,1.594497999999999,1.6062454999999995
2009-10-08 21:00:00,1.59697,1.60714,1.5968819999999988,1.596379999999999,1.6043424999999996
2009-10-09 21:00:00,1.60719,1.5846,1.594901999999999,1.595223999999999,1.6022154999999993
2009-10-10 21:00:00,1.58455,1.58455,1.5930999999999989,1.593860999999999,1.6003159999999994
2009-10-11 21:00:00,1.58483,1.58379,1.591419999999999,1.592683999999999,1.5984204999999994
2009-10-12 21:00:00,1.5836299999999999,1.57978,1.5879719999999988,1.591191999999999,1.5956189999999995
2009-10-13 21:00:00,1.57974,1.5924200000000002,1.5850279999999988,1.5909549999999992,1.5935374999999996
2009-10-14 21:00:00,1.59246,1.5981100000000001,1.5877299999999988,1.5913159999999993,1.5931239999999995
2009-10-15 21:00:00,1.59826,1.62696,1.5962119999999989,1.5946559999999992,1.5947169999999997
2009-10-16 21:00:00,1.6268799999999999,1.63558,1.6065699999999985,1.5989949999999993,1.5967344999999997
2009-10-17 21:00:00,1.63558,1.63558,1.6177299999999988,1.6028509999999994,1.5986744999999998
2009-10-18 21:00:00,1.63563,1.62871,1.6249879999999988,1.6050079999999993,1.6006939999999996
2009-10-19 21:00:00,1.62895,1.64222,1.6338099999999987,1.6107699999999994,1.6029969999999996
2009-10-20 21:00:00,1.6423599999999998,1.6381,1.6360379999999985,1.6161249999999996,1.6049929999999997
2009-10-21 21:00:00,1.63804,1.66078,1.6410779999999985,1.6238239999999995,1.6082539999999999
2009-10-22 21:00:00,1.66082,1.66225,1.6464119999999984,1.6320709999999994,1.6116314999999997
2009-10-23 21:00:00,1.6623599999999998,1.63058,1.6467859999999983,1.6358869999999992,1.6134209999999995
2009-10-25 21:00:00,1.63045,1.62919,1.6441799999999982,1.638994999999999,1.6151554999999995
2009-10-26 21:00:00,1.62915,1.6336,1.6432799999999983,1.6396589999999993,1.6171574999999994
2009-10-27 21:00:00,1.63364,1.63681,1.638485999999998,1.6397819999999992,1.6193884999999995
2009-10-28 21:00:00,1.63696,1.6374600000000001,1.6335279999999983,1.6399699999999993,1.6214104999999992
2009-10-29 21:00:00,1.63742,1.65464,1.6383399999999984,1.642562999999999,1.6237854999999992
2009-10-30 21:00:00,1.6546900000000002,1.64545,1.6415919999999986,1.642885999999999,1.626827999999999
2009-10-31 21:00:00,1.64557,1.64452,1.6437759999999986,1.6435279999999992,1.629826499999999
2009-11-01 21:00:00,1.6442,1.64028,1.6444699999999988,1.6414779999999993,1.6326509999999987
2009-11-02 22:00:00,1.6402299999999999,1.64093,1.6451639999999987,1.6393459999999993,1.6357084999999987
2009-11-03 22:00:00,1.6409799999999999,1.6437599999999999,1.6429879999999986,1.6406639999999992,1.6382754999999984
2009-11-04 22:00:00,1.64379,1.6553400000000003,1.6449659999999988,1.6432789999999993,1.6411369999999987
2009-11-05 22:00:00,1.6552900000000002,1.65838,1.6477379999999986,1.6457569999999992,1.6427079999999985
2009-11-06 22:00:00,1.6581,1.66127,1.6519359999999985,1.6482029999999994,1.6439924999999984
2009-11-07 22:00:00,1.6613099999999998,1.6613099999999998,1.6560119999999983,1.6505879999999995,1.6452789999999982
2009-11-08 22:00:00,1.66172,1.66615,1.6604899999999982,1.6517389999999992,1.647150999999998
2009-11-09 22:00:00,1.66603,1.67593,1.664607999999998,1.6547869999999993,1.648836499999998
2009-11-10 22:00:00,1.6759,1.67448,1.6678279999999979,1.6577829999999991,1.650655499999998
2009-11-11 22:00:00,1.67458,1.6573200000000001,1.667037999999998,1.659486999999999,1.6504824999999983
2009-11-12 22:00:00,1.657,1.65773,1.666321999999998,1.661166999999999,1.6502564999999982
2009-11-13 22:00:00,1.65769,1.6673799999999999,1.666567999999998,1.6635289999999991,1.6520964999999983
2009-11-14 22:00:00,1.66743,1.6672900000000002,1.664839999999998,1.664723999999999,1.6540014999999983
2009-11-15 22:00:00,1.6672900000000002,1.6701099999999998,1.663965999999998,1.6658969999999989,1.6558269999999982
2009-11-16 22:00:00,1.67002,1.68186,1.6688739999999982,1.6679559999999989,1.6580794999999982
2009-11-17 22:00:00,1.6819400000000002,1.6811599999999998,1.673559999999998,1.6699409999999986,1.660264499999998
2009-11-18 22:00:00,1.6811200000000002,1.6749,1.6750639999999983,1.6708159999999985,1.6612774999999982
2009-11-19 22:00:00,1.67494,1.6668,1.6749659999999982,1.6699029999999986,1.662344999999998
2009-11-20 22:00:00,1.6669,1.65029,1.6710019999999983,1.6674839999999989,1.6626334999999979
2009-11-21 22:00:00,1.6503700000000001,1.65067,1.6647639999999981,1.666818999999999,1.663152999999998
2009-11-22 22:00:00,1.65029,1.6502299999999999,1.658577999999998,1.666068999999999,1.6636179999999978
2009-11-23 22:00:00,1.65019,1.66055,1.6557079999999982,1.6653859999999987,1.664457499999998
2009-11-24 22:00:00,1.66062,1.6588200000000002,1.6541119999999983,1.6645389999999989,1.664631499999998
2009-11-25 22:00:00,1.6589200000000002,1.67062,1.6581779999999982,1.6645899999999991,1.6652434999999979
2009-11-26 22:00:00,1.6705400000000001,1.65317,1.6586779999999979,1.661720999999999,1.664838499999998
2009-11-27 22:00:00,1.65242,1.6500700000000001,1.658645999999998,1.658611999999999,1.664276499999998
2009-11-28 22:00:00,1.6499400000000002,1.65051,1.656637999999998,1.656172999999999,1.6634944999999977
2009-11-29 22:00:00,1.6497700000000002,1.65073,1.655019999999998,1.654565999999999,1.6622344999999978
2009-11-30 22:00:00,1.65062,1.64412,1.6497199999999979,1.653948999999999,1.6607164999999977
2009-12-01 22:00:00,1.64418,1.6608,1.6512459999999975,1.654961999999999,1.6608904999999978
2009-12-02 22:00:00,1.66062,1.66298,1.6538279999999976,1.656236999999999,1.6611529999999977
2009-12-03 22:00:00,1.66294,1.65388,1.6545019999999977,1.655569999999999,1.6604779999999977
2009-12-04 22:00:00,1.6539400000000002,1.64745,1.6538459999999975,1.6544329999999992,1.6594859999999976
2009-12-05 22:00:00,1.6469799999999999,1.6471,1.6544419999999973,1.652080999999999,1.6583354999999975
2009-12-06 22:00:00,1.6458700000000002,1.64284,1.6508499999999973,1.651047999999999,1.6563844999999975
2009-12-07 22:00:00,1.64277,1.6446599999999998,1.6471859999999972,1.6505069999999988,1.6545594999999977
2009-12-08 22:00:00,1.6445599999999998,1.62866,1.6421419999999969,1.648321999999999,1.6522474999999979
2009-12-09 22:00:00,1.6287399999999999,1.62614,1.637879999999997,1.645862999999999,1.6502144999999981
2009-12-10 22:00:00,1.62618,1.62788,1.634035999999997,1.644238999999999,1.649093999999998
2009-12-11 22:00:00,1.62784,1.6261,1.630687999999997,1.6407689999999988,1.6478654999999978
2009-12-12 22:00:00,1.62591,1.6261299999999999,1.626981999999997,1.6370839999999987,1.646660499999998
2009-12-13 22:00:00,1.6256,1.62521,1.6262919999999972,1.6342169999999985,1.644893499999998
2009-12-14 22:00:00,1.62525,1.63116,1.6272959999999972,1.6325879999999988,1.6435104999999983
2009-12-15 22:00:00,1.63124,1.6267200000000002,1.6270639999999972,1.6305499999999988,1.6413154999999982
2009-12-16 22:00:00,1.62646,1.6334600000000001,1.6285359999999973,1.6296119999999987,1.6403299999999983
2009-12-17 22:00:00,1.63364,1.6153600000000001,1.6263819999999973,1.6266819999999989,1.6385944999999986
2009-12-18 22:00:00,1.6154,1.61562,1.6244639999999975,1.6253779999999989,1.6368499999999986
2009-12-19 22:00:00,1.61595,1.6158299999999999,1.621397999999998,1.6243469999999989,1.6351049999999987
2009-12-20 22:00:00,1.61574,1.61179,1.618411999999998,1.622737999999999,1.6334884999999986
2009-12-21 22:00:00,1.61186,1.60392,1.6125039999999977,1.6205199999999986,1.6306444999999985
2009-12-22 22:00:00,1.60404,1.59664,1.6087599999999977,1.6175709999999988,1.6273274999999985
2009-12-23 22:00:00,1.5966799999999999,1.59564,1.6047639999999976,1.6146139999999989,1.6244154999999985
2009-12-24 22:00:00,1.59559,1.59663,1.6009239999999978,1.6111609999999987,1.6218744999999983
2009-12-25 22:00:00,1.59656,1.5952899999999999,1.5976239999999975,1.6080179999999988,1.6192839999999982
2009-12-27 22:00:00,1.5976,1.59875,1.5965899999999975,1.6045469999999988,1.6170794999999984
2009-12-28 22:00:00,1.59879,1.60016,1.5972939999999975,1.6030269999999986,1.6148544999999985
2009-12-29 22:00:00,1.6001,1.59036,1.5962379999999974,1.6005009999999988,1.6129394999999984
2009-12-30 22:00:00,1.59026,1.60772,1.5984559999999974,1.599689999999999,1.6120184999999985
2009-12-31 22:00:00,1.60766,1.6175700000000002,1.6029119999999974,1.6002679999999991,1.6115029999999984
2010-01-01 22:00:00,1.61628,1.61563,1.6062879999999975,1.6014389999999992,1.6109794999999985
2010-01-03 22:00:00,1.61592,1.61122,1.6084999999999976,1.6028969999999991,1.6102339999999984
2010-01-04 22:00:00,1.61115,1.6084399999999999,1.6121159999999974,1.6041769999999993,1.6093954999999984
2010-01-05 22:00:00,1.6084,1.5991600000000001,1.6104039999999973,1.6044299999999994,1.6077954999999982
2010-01-06 22:00:00,1.5992,1.60186,1.6072619999999973,1.6050869999999993,1.6065524999999983
2010-01-07 22:00:00,1.60182,1.5931600000000001,1.6027679999999975,1.6045279999999995,1.6045374999999982
2010-01-08 22:00:00,1.59324,1.60232,1.6009879999999974,1.6047439999999995,1.6038854999999983
2010-01-09 22:00:00,1.60117,1.60218,1.5997359999999974,1.6059259999999995,1.6032134999999983
2010-01-10 22:00:00,1.60239,1.607,1.6013039999999972,1.6058539999999994,1.6027719999999985
2010-01-11 22:00:00,1.60693,1.6115,1.603231999999997,1.6052469999999992,1.6027574999999985
2010-01-12 22:00:00,1.61154,1.61642,1.6078839999999972,1.6053259999999994,1.6033824999999986
2010-01-13 22:00:00,1.61626,1.62806,1.6130319999999974,1.6070099999999996,1.6049534999999984
2010-01-14 22:00:00,1.62818,1.6335600000000001,1.6193079999999973,1.6095219999999997,1.6068494999999985
2010-01-15 22:00:00,1.63352,1.62639,1.6231859999999974,1.6122449999999997,1.6083374999999982
2010-01-16 22:00:00,1.62629,1.6264100000000001,1.6261679999999974,1.6146999999999998,1.6098934999999983
2010-01-17 22:00:00,1.6264100000000001,1.62602,1.6280879999999975,1.6179859999999997,1.6112569999999984
2010-01-18 22:00:00,1.62614,1.63422,1.6293199999999977,1.6211759999999997,1.6129599999999986
2010-01-19 22:00:00,1.63418,1.63612,1.6298319999999975,1.6245699999999998,1.6152479999999987
2010-01-20 22:00:00,1.63616,1.62914,1.6303819999999978,1.626784,1.6163189999999985
2010-01-21 22:00:00,1.6290200000000001,1.61956,1.6290119999999977,1.62759,1.6164184999999986
2010-01-22 22:00:00,1.61966,1.61133,1.6260739999999978,1.627081,1.6162034999999986
2010-01-23 22:00:00,1.61048,1.61048,1.6213259999999976,1.6253230000000003,1.6161664999999985
2010-01-24 22:00:00,1.61048,1.6103299999999998,1.6161679999999976,1.6230000000000004,1.6162609999999984
2010-01-25 22:00:00,1.61057,1.62438,1.6152159999999978,1.622799,1.6175219999999981
2010-01-26 22:00:00,1.62442,1.6143,1.6141639999999977,1.6215880000000003,1.618143999999998
2010-01-27 22:00:00,1.6143399999999999,1.61694,1.615285999999998,1.6206800000000001,1.6193329999999981
2010-01-28 22:00:00,1.61704,1.61374,1.6159379999999977,1.6186320000000003,1.6199039999999982
2010-01-29 22:00:00,1.61378,1.5986799999999999,1.613607999999998,1.614888,1.6197289999999982
2010-01-30 22:00:00,1.59863,1.5986200000000002,1.6084559999999979,1.6118360000000003,1.619309999999998
2010-01-31 22:00:00,1.59907,1.5946,1.6045159999999978,1.6093400000000002,1.618464999999998
2010-02-01 22:00:00,1.5947200000000001,1.59576,1.600279999999998,1.6077830000000002,1.617431999999998
2010-02-02 22:00:00,1.5958,1.5974,1.597011999999998,1.6064750000000003,1.6158989999999978
2010-02-03 22:00:00,1.59746,1.58938,1.5951519999999981,1.6043800000000004,1.6136899999999978
2010-02-04 22:00:00,1.58934,1.57544,1.590515999999998,1.5994860000000004,1.611142499999998
2010-02-05 22:00:00,1.57558,1.56409,1.5844139999999982,1.5944650000000005,1.608026499999998
2010-02-06 22:00:00,1.56625,1.56625,1.5785119999999981,1.5893960000000005,1.605037999999998
2010-02-07 22:00:00,1.56605,1.5592700000000002,1.570885999999998,1.5839490000000005,1.601290499999998
2010-02-08 22:00:00,1.55931,1.5585200000000001,1.564713999999998,1.5799330000000005,1.597410499999998
2010-02-09 22:00:00,1.55856,1.57194,1.5640139999999978,1.5772650000000004,1.5945504999999982
2010-02-10 22:00:00,1.57198,1.5595,1.5630959999999976,1.5737550000000005,1.5915474999999981
2010-02-11 22:00:00,1.55958,1.57054,1.5639539999999976,1.5712330000000003,1.5895079999999981
2010-02-12 22:00:00,1.5705799999999999,1.57003,1.5661059999999976,1.5684960000000003,1.5874854999999983
2010-02-13 22:00:00,1.5701399999999999,1.5701399999999999,1.5684299999999975,1.5665720000000003,1.585475999999998
2010-02-14 22:00:00,1.57005,1.56833,1.5677079999999974,1.5658610000000004,1.582673499999998
2010-02-15 22:00:00,1.56825,1.5659399999999999,1.5689959999999974,1.5660460000000003,1.5802554999999983
2010-02-16 22:00:00,1.56599,1.57922,1.5707319999999974,1.5673430000000002,1.5783694999999982
2010-02-17 22:00:00,1.5793,1.56724,1.5701739999999975,1.56814,1.5760444999999983
2010-02-18 22:00:00,1.56768,1.55306,1.5667579999999977,1.5675940000000002,1.573763499999998
2010-02-19 22:00:00,1.55326,1.5472299999999999,1.5625379999999978,1.5651230000000003,1.571193999999998
2010-02-20 22:00:00,1.5478100000000001,1.54726,1.5588019999999976,1.5638990000000002,1.5688269999999982
2010-02-21 22:00:00,1.54726,1.5480399999999999,1.5525659999999974,1.5616490000000003,1.5664409999999982
2010-02-22 22:00:00,1.54789,1.54816,1.5487499999999974,1.5594620000000003,1.5639789999999982
2010-02-23 22:00:00,1.5482799999999999,1.54244,1.5466259999999974,1.5566920000000004,1.5616319999999981
2010-02-24 22:00:00,1.54302,1.54088,1.5453559999999975,1.5539470000000004,1.5599039999999982
2010-02-25 22:00:00,1.54094,1.5266,1.5412239999999975,1.5500130000000003,1.5580294999999982
2010-02-26 22:00:00,1.52654,1.52365,1.5363459999999975,1.5444560000000005,1.5558994999999982
2010-02-27 22:00:00,1.52508,1.5236100000000001,1.5314359999999976,1.5400930000000004,1.5541164999999981
2010-02-28 22:00:00,1.5236100000000001,1.5156,1.5260679999999975,1.5363470000000004,1.5519704999999981
2010-03-01 22:00:00,1.51566,1.499,1.5176919999999978,1.5315240000000006,1.548323499999998
2010-03-02 22:00:00,1.49906,1.49716,1.5118039999999977,1.5265140000000006,1.545206499999998
2010-03-03 22:00:00,1.49732,1.5098799999999999,1.5090499999999978,1.5226980000000006,1.5421734999999979
2010-03-04 22:00:00,1.5101200000000001,1.50326,1.5049799999999978,1.5182080000000007,1.538834999999998
2010-03-05 22:00:00,1.50332,1.5138200000000002,1.5046239999999977,1.5153460000000007,1.536018999999998
2010-03-06 22:00:00,1.51378,1.51378,1.5075799999999977,1.512636000000001,1.533291499999998
2010-03-07 22:00:00,1.51378,1.51338,1.5108239999999977,1.511314000000001,1.530663499999998
2010-03-08 22:00:00,1.51328,1.50662,1.5101719999999976,1.509611000000001,1.5270334999999982
2010-03-09 22:00:00,1.5064799999999998,1.4997,1.5094599999999976,1.507220000000001,1.5236564999999982
2010-03-10 22:00:00,1.49978,1.49774,1.5062439999999977,1.505434000000001,1.5208904999999984
2010-03-11 22:00:00,1.4978200000000002,1.5061200000000001,1.5047119999999978,1.506146000000001,1.5188349999999984
2010-03-12 22:00:00,1.5061799999999999,1.5204799999999998,1.5061319999999978,1.5084780000000009,1.5174959999999982
2010-03-14 22:00:00,1.51955,1.51768,1.508343999999998,1.509258000000001,1.5159779999999983
2010-03-15 21:00:00,1.5177200000000002,1.5057,1.5095439999999978,1.5095020000000012,1.5138549999999982
2010-03-16 21:00:00,1.50576,1.5243,1.5148559999999978,1.5105500000000012,1.5129479999999984
2010-03-17 21:00:00,1.52444,1.5325799999999998,1.5201479999999978,1.512430000000001,1.5125329999999981
2010-03-18 21:00:00,1.53254,1.52442,1.5209359999999978,1.513534000000001,1.5124239999999982
2010-03-19 21:00:00,1.5243200000000001,1.5013299999999998,1.5176659999999977,1.513005000000001,1.5113079999999983
2010-03-20 21:00:00,1.50139,1.50139,1.5168039999999976,1.513174000000001,1.5101969999999982
2010-03-21 21:00:00,1.50186,1.50241,1.5124259999999976,1.513641000000001,1.5095374999999982
2010-03-22 21:00:00,1.5022799999999998,1.50996,1.5079019999999974,1.5140250000000008,1.5100854999999984
2010-03-23 21:00:00,1.5100799999999999,1.5047,1.5039579999999975,1.512447000000001,1.5104624999999983
2010-03-24 21:00:00,1.50476,1.48666,1.5010239999999975,1.509345000000001,1.5093014999999983
2010-03-25 21:00:00,1.4867,1.48122,1.4969899999999974,1.506897000000001,1.5081994999999984
2010-03-26 21:00:00,1.48128,1.48974,1.4944559999999973,1.503441000000001,1.5069954999999984
2010-03-27 21:00:00,1.48917,1.48976,1.4904159999999975,1.499159000000001,1.5057944999999984
2010-03-28 21:00:00,1.4921,1.49206,1.4878879999999977,1.495923000000001,1.5047284999999984
2010-03-29 21:00:00,1.4921,1.49878,1.4903119999999976,1.495668000000001,1.5043364999999982
2010-03-30 21:00:00,1.49872,1.5069,1.4954479999999974,1.496219000000001,1.5046964999999983
2010-03-31 21:00:00,1.50694,1.51836,1.5011719999999975,1.497814000000001,1.5057274999999983
2010-04-01 21:00:00,1.5183,1.52916,1.5090519999999974,1.4997340000000012,1.5068794999999984
2010-04-02 21:00:00,1.52906,1.52086,1.5148119999999976,1.5013500000000013,1.5068984999999984
2010-04-03 21:00:00,1.5205600000000001,1.5205600000000001,1.5191679999999976,1.5047400000000013,1.5070424999999985
2010-04-04 21:00:00,1.5205600000000001,1.52852,1.5234919999999978,1.5094700000000012,1.5081834999999983
2010-04-05 21:00:00,1.5283799999999998,1.52952,1.5257239999999979,1.5134480000000012,1.5084444999999984
